brand,model,year,price_in_euro,power_ps,transmission_type,fuel_type,mileage_in_km
kia,Kia Rio,2023.0,16499.0,84.0,Manual,Petrol,50.0
bmw,BMW 320,2011.0,7900.0,184.0,Manual,Diesel,220000.0
toyota,Toyota Prius+,2019.0,33320.0,136.0,Automatic,Hybrid,55000.0
dacia,Dacia Dokker,2018.0,11000.0,116.0,Manual,Petrol,52700.0
volkswagen,Volkswagen Sharan,2022.0,35990.0,150.0,Manual,Petrol,22250.0
lada,Lada Taiga,2018.0,11490.0,83.0,Manual,Petrol,44020.0
mazda,Mazda 3,2011.0,6670.0,151.0,Manual,Petrol,135000.0
mitsubishi,Mitsubishi Outlander,2019.0,26680.0,135.0,Automatic,Hybrid,116350.0
hyundai,Hyundai iX20,2017.0,13490.0,90.0,Manual,Petrol,33001.0
ford,Ford Tourneo Courier,2020.0,18299.0,75.0,Manual,Diesel,23000.0
fiat,Fiat 500C,2022.0,19990.0,71.0,Manual,Hybrid,99.0
peugeot,Peugeot 508,2021.0,35990.0,181.0,Automatic,Hybrid,47161.0
nissan,Nissan Pulsar,2014.0,11650.0,110.0,Manual,Diesel,70205.0
opel,Opel Astra,2022.0,36990.0,181.0,Automatic,Hybrid,7000.0
audi,Audi A3,2012.0,11000.0,105.0,Manual,Petrol,145000.0
kia,Kia Optima,2019.0,25800.0,179.0,Automatic,Petrol,53600.0
ford,Ford C-Max,2014.0,7950.0,101.0,Manual,Petrol,104694.0
mazda,Mazda 6,2023.0,37940.0,194.0,Automatic,Petrol,1736.0
citroen,Citroen Berlingo,2020.0,18990.0,131.0,Manual,Diesel,117441.0
maserati,Maserati Ghibli,2015.0,37500.0,409.0,Automatic,Petrol,56945.0
citroen,Citroen Jumpy,2012.0,5900.0,128.0,Manual,Diesel,304000.0
volkswagen,Volkswagen Golf,2022.0,31833.0,204.0,Automatic,Hybrid,9900.0
alfa-romeo,Alfa Romeo Giulia,2022.0,41845.0,201.0,Automatic,Petrol,10.0
dacia,Dacia Duster,2013.0,9950.0,110.0,Manual,Diesel,123587.0
mercedes-benz,Mercedes-Benz C 180,2013.0,17500.0,156.0,Automatic,Petrol,40015.0
peugeot,Peugeot 208,2016.0,9900.0,82.0,Manual,Petrol,157000.0
maserati,Maserati GranTurismo,2012.0,67441.0,460.0,Automatic,Petrol,48000.0
honda,Honda HR-V,2023.0,36900.0,131.0,Automatic,Hybrid,100.0
cadillac,Cadillac XT4,2023.0,49990.0,174.0,Automatic,Diesel,100.0
maserati,Maserati Ghibli,2015.0,24500.0,275.0,Automatic,Diesel,182000.0
ford,Ford EcoSport,2017.0,13000.0,140.0,Manual,Petrol,91853.0
dacia,Dacia Duster,2020.0,17899.0,101.0,Manual,LPG,17000.0
citroen,Citroen C3 Picasso,2016.0,9950.0,99.0,Manual,Diesel,100000.0
toyota,Toyota Auris,2018.0,19990.0,99.0,Automatic,Hybrid,67600.0
jaguar,Jaguar I-Pace,2020.0,48600.0,400.0,Automatic,Electric,11300.0
fiat,Fiat Talento,2018.0,13500.0,71.0,Manual,Diesel,125000.0
porsche,Porsche Macan,2017.0,50800.0,360.0,Automatic,Petrol,91300.0
kia,Kia Ceed / cee'd,2020.0,26890.0,204.0,Automatic,Petrol,45000.0
lancia,Lancia Ypsilon,2006.0,1700.0,80.0,Manual,Petrol,128600.0
daihatsu,Daihatsu Terios,2011.0,9590.0,105.0,Manual,Petrol,64000.0
mercedes-benz,Mercedes-Benz B 180,2012.0,14850.0,122.0,Automatic,Petrol,75000.0
alfa-romeo,Alfa Romeo Giulia,2023.0,60990.0,280.0,Automatic,Petrol,10.0
smart,smart roadster,2004.0,5850.0,61.0,Semi-automatic,Petrol,81000.0
skoda,Skoda Superb,2017.0,26995.0,190.0,Automatic,Diesel,88800.0
peugeot,Peugeot 308,2017.0,13900.0,150.0,Manual,Diesel,140000.0
citroen,Citroen C3,2015.0,9600.0,82.0,Manual,Petrol,24990.0
dodge,Dodge Durango,2019.0,32500.0,284.0,Automatic,Petrol,76500.0
fiat,Fiat Grande Punto,2007.0,1500.0,77.0,Manual,Petrol,185000.0
mazda,Mazda CX-5,2019.0,24995.0,165.0,Manual,Petrol,55517.0
peugeot,Peugeot 3008,2017.0,21490.0,150.0,Manual,Diesel,47990.0
fiat,Fiat 500X,2023.0,32950.0,131.0,Automatic,Hybrid,10.0
alfa-romeo,Alfa Romeo Giulia,2016.0,21890.0,179.0,Automatic,Diesel,59900.0
toyota,Toyota Auris,2012.0,7500.0,99.0,Manual,Petrol,79996.0
dacia,Dacia Sandero,2018.0,10690.0,90.0,Manual,Petrol,72500.0
skoda,Skoda Karoq,2019.0,24900.0,150.0,Manual,Diesel,43500.0
toyota,Toyota C-HR,2023.0,26590.0,122.0,Automatic,Hybrid,9.0
volkswagen,Volkswagen Golf,2015.0,13890.0,125.0,Manual,Petrol,100500.0
jaguar,Jaguar E-Pace,2021.0,47490.0,204.0,Automatic,Diesel,18674.0
nissan,Nissan Qashqai,2022.0,32190.0,158.0,Automatic,Petrol,18761.0
kia,Kia Sportage,2018.0,18950.0,177.0,Automatic,Petrol,115000.0
isuzu,Isuzu D-Max,2023.0,47296.0,163.0,Automatic,Diesel,10.0
bentley,Bentley Continental,2005.0,31990.0,560.0,Automatic,Petrol,194000.0
hyundai,Hyundai iX20,2012.0,8490.0,90.0,Manual,Petrol,56250.0
smart,smart forTwo,2019.0,11490.0,71.0,Manual,Petrol,56100.0
kia,Kia Rio,2009.0,2800.0,97.0,Manual,Petrol,214000.0
mini,MINI One Clubman,2017.0,13950.0,102.0,Manual,Petrol,83600.0
toyota,Toyota Auris,2009.0,8000.0,97.0,Manual,Petrol,37600.0
honda,Honda CR-V,2015.0,17900.0,120.0,Manual,Diesel,59300.0
peugeot,Peugeot 3008,2023.0,42840.0,131.0,Automatic,Diesel,150.0
smart,smart forTwo,2019.0,18788.0,90.0,Automatic,Petrol,22000.0
chevrolet,Chevrolet Camaro,2021.0,59890.0,461.0,Automatic,Petrol,4917.0
alfa-romeo,Alfa Romeo Tonale,2023.0,60115.0,280.0,Automatic,Hybrid,10.0
fiat,Fiat 500,2008.0,4900.0,69.0,Manual,Petrol,100000.0
jaguar,Jaguar E-Pace,2021.0,35388.0,160.0,Automatic,Petrol,27728.0
citroen,Citroen C3,2015.0,5450.0,82.0,Manual,Petrol,170861.0
peugeot,Peugeot 2008,2021.0,26840.0,131.0,Automatic,Diesel,42670.0
land-rover,Land Rover Range Rover Evoque,2020.0,43600.0,249.0,Automatic,Petrol,53000.0
isuzu,Isuzu D-Max,2023.0,68590.0,163.0,Automatic,Diesel,500.0
porsche,Porsche 996,2004.0,66999.0,420.0,Automatic,Petrol,119341.0
opel,Opel Adam,2016.0,10950.0,101.0,Manual,Petrol,77000.0
ford,Ford S-Max,2010.0,7050.0,163.0,Manual,Diesel,184153.0
opel,Opel Mokka X,2017.0,17490.0,140.0,Manual,Petrol,42017.0
porsche,Porsche Cayenne,2006.0,2500.0,250.0,Automatic,Petrol,280000.0
mini,MINI Cooper SD Clubman,2020.0,25700.0,190.0,Automatic,Diesel,58700.0
volkswagen,Volkswagen Touran,2014.0,12700.0,105.0,Automatic,Diesel,190000.0
ssangyong,SsangYong Tivoli,2021.0,19890.0,163.0,Manual,Petrol,6500.0
mitsubishi,Mitsubishi Outlander,2019.0,25999.0,135.0,Automatic,Hybrid,93700.0
jeep,Jeep Renegade,2019.0,19890.0,120.0,Manual,Petrol,45900.0
ford,Ford Transit Custom,2019.0,28950.0,105.0,Manual,Diesel,68100.0
porsche,Porsche Cayenne,2014.0,31500.0,245.0,Automatic,Diesel,127000.0
honda,Honda Jazz,2013.0,10999.0,99.0,Automatic,Petrol,71896.0
ford,Ford Kuga,2023.0,34590.0,120.0,Automatic,Diesel,59.0
seat,SEAT Leon,2017.0,23500.0,300.0,Automatic,Petrol,48000.0
skoda,Skoda Octavia,2017.0,17390.0,116.0,Manual,Diesel,279400.0
volkswagen,Volkswagen Golf,2011.0,9950.0,160.0,Manual,Petrol,95000.0
maserati,Maserati Levante,2017.0,39900.0,275.0,Automatic,Diesel,129553.0
nissan,Nissan Qashqai,2015.0,14999.0,116.0,Manual,Petrol,48655.0
volvo,Volvo XC60,2021.0,53900.0,235.0,Automatic,Diesel,34500.0
nissan,Nissan Qashqai,2007.0,7950.0,150.0,Manual,Diesel,160000.0
hyundai,Hyundai TUCSON,2022.0,32440.0,150.0,Manual,Petrol,19423.0
volvo,Volvo V60,2019.0,24750.0,190.0,Automatic,Diesel,93000.0
fiat,Fiat 500C,2023.0,22500.0,69.0,Manual,Petrol,99.0
citroen,Citroen C4 Cactus,2019.0,9500.0,102.0,Manual,Diesel,160000.0
volvo,Volvo V90,2018.0,39950.0,303.0,Automatic,Hybrid,84880.0
fiat,Fiat 500,2022.0,18585.0,69.0,Manual,Petrol,10.0
mitsubishi,Mitsubishi Eclipse Cross,2019.0,21700.0,148.0,Automatic,Diesel,82800.0
volkswagen,Volkswagen Touran,2017.0,21970.0,116.0,Manual,Diesel,84150.0
citroen,Citroen C3,2011.0,5980.0,95.0,Manual,Petrol,125293.0
opel,Opel Agila,2008.0,2200.0,65.0,Manual,Petrol,107000.0
bentley,Bentley Arnage,2002.0,49900.0,405.0,Automatic,Petrol,132000.0
skoda,Skoda Octavia,2012.0,6499.0,170.0,Manual,Diesel,198893.0
renault,Renault Scenic,2020.0,23990.0,150.0,Automatic,Diesel,59887.0
jeep,Jeep Grand Cherokee,2015.0,18500.0,250.0,Automatic,Diesel,123000.0
honda,Honda Jazz,2017.0,15750.0,102.0,Automatic,Petrol,31900.0
jaguar,Jaguar F-Pace,2019.0,37500.0,241.0,Automatic,Diesel,67500.0
saab,Saab 9-3,2004.0,9950.0,150.0,Manual,Petrol,64622.0
audi,Audi Q5,2023.0,64470.0,204.0,Automatic,Diesel,1350.0
volkswagen,Volkswagen Touran,2010.0,8000.0,105.0,Automatic,Diesel,350000.0
nissan,Nissan Juke,2018.0,13490.0,116.0,Manual,Petrol,58200.0
land-rover,Land Rover Range Rover Sport,2013.0,24950.0,256.0,Automatic,Diesel,168539.0
volkswagen,Volkswagen Golf,2015.0,6990.0,110.0,Manual,Diesel,102900.0
mini,MINI One,2019.0,16450.0,102.0,Manual,Petrol,39431.0
land-rover,Land Rover Discovery,2020.0,36990.0,150.0,Automatic,Diesel,51055.0
ford,Ford Grand C-Max,2018.0,21790.0,150.0,Manual,Petrol,51000.0
bentley,Bentley Flying Spur,2009.0,39950.0,559.0,Automatic,Petrol,143000.0
volkswagen,Volkswagen ID.5,2023.0,58890.0,204.0,Automatic,Electric,4990.0
audi,Audi Q5,2020.0,42000.0,190.0,Automatic,Diesel,36000.0
alfa-romeo,Alfa Romeo MiTo,2008.0,4400.0,155.0,Manual,Petrol,139000.0
lancia,Lancia Ypsilon,2008.0,3640.0,90.0,Automatic,Diesel,69000.0
mini,MINI Cooper,2018.0,18840.0,136.0,Manual,Petrol,33406.0
volkswagen,Volkswagen T6 Transporter,2017.0,36470.0,150.0,Manual,Petrol,109865.0
porsche,Porsche Macan,2018.0,71500.0,441.0,Automatic,Petrol,74500.0
fiat,Fiat Tipo,2021.0,21890.0,101.0,Manual,Petrol,7719.0
audi,Audi A5,2013.0,20950.0,211.0,Automatic,Petrol,97320.0
ssangyong,SsangYong Korando,2019.0,14950.0,150.0,Manual,Petrol,99981.0
porsche,Porsche Macan,2018.0,54750.0,252.0,Automatic,Petrol,47781.0
volvo,Volvo XC60,2021.0,39950.0,197.0,Automatic,Diesel,25110.0
dodge,Dodge RAM,2020.0,49900.0,401.0,Automatic,LPG,35437.0
bmw,BMW 650,2007.0,18850.0,367.0,Automatic,Petrol,244000.0
bentley,Bentley Flying Spur,2006.0,38500.0,559.0,Automatic,Petrol,100000.0
jeep,Jeep Grand Cherokee,2017.0,34000.0,250.0,Automatic,Diesel,150000.0
volvo,Volvo V90 Cross Country,2019.0,34800.0,190.0,Automatic,Diesel,84600.0
ssangyong,SsangYong REXTON,2017.0,16980.0,178.0,Manual,Diesel,71716.0
seat,SEAT Leon,2019.0,16888.0,116.0,Manual,Petrol,39521.0
opel,Opel Insignia,2016.0,10775.0,136.0,Manual,Diesel,125454.0
audi,Audi TT,2014.0,22999.0,160.0,Automatic,Petrol,86263.0
land-rover,Land Rover Range Rover Evoque,2019.0,39900.0,179.0,Automatic,Diesel,100000.0
smart,smart forTwo,2023.0,16371.0,82.0,Automatic,Electric,3000.0
mazda,Mazda CX-5,2023.0,38490.0,184.0,Automatic,Diesel,5500.0
dacia,Dacia Jogger,2023.0,23980.0,110.0,Manual,Petrol,50.0
audi,Audi TT,2018.0,33770.0,179.0,Automatic,Petrol,38422.0
mercedes-benz,Mercedes-Benz B 180,2017.0,17900.0,122.0,Manual,Petrol,69214.0
daihatsu,Daihatsu Sirion,2006.0,2490.0,87.0,Manual,Petrol,140000.0
mazda,Mazda MX-5,2023.0,34440.0,184.0,Manual,Petrol,10.0
bmw,BMW X6,2012.0,19250.0,306.0,Automatic,Diesel,254000.0
isuzu,Isuzu D-Max,2021.0,45250.0,163.0,Automatic,Diesel,12000.0
chevrolet,Chevrolet Camaro,2018.0,42900.0,275.0,Automatic,Petrol,20800.0
volkswagen,Volkswagen Golf,2013.0,13840.0,122.0,Manual,Petrol,69131.0
toyota,Toyota Corolla,2022.0,32480.0,122.0,Automatic,Hybrid,5600.0
citroen,Citroen Spacetourer,2022.0,51890.0,177.0,Automatic,Diesel,8600.0
hyundai,Hyundai i20,2019.0,12590.0,84.0,Manual,Petrol,56834.0
seat,SEAT Leon,2021.0,24180.0,204.0,Automatic,Hybrid,58351.0
toyota,Toyota RAV 4,2012.0,11590.0,158.0,Manual,Petrol,166550.0
isuzu,Isuzu D-Max,2016.0,23690.0,163.0,Automatic,Diesel,94800.0
jeep,Jeep Grand Cherokee,2019.0,37980.0,250.0,Automatic,Diesel,74881.0
maserati,Maserati Quattroporte,2002.0,47820.0,419.0,Manual,Petrol,49500.0
nissan,Nissan Qashqai,2023.0,35990.0,158.0,Automatic,Petrol,115.0
mazda,Mazda 2,2021.0,18000.0,90.0,Manual,Petrol,38200.0
hyundai,Hyundai i10,2018.0,9990.0,67.0,Manual,Petrol,32900.0
seat,SEAT Arona,2022.0,28470.0,110.0,Automatic,Petrol,5790.0
honda,Honda CR-V,2018.0,24990.0,155.0,Automatic,Petrol,51650.0
dacia,Dacia Lodgy,2020.0,14800.0,102.0,Manual,Petrol,49700.0
fiat,Fiat Panda,2023.0,13490.0,69.0,Manual,Petrol,15.0
toyota,Toyota Corolla,2021.0,22990.0,116.0,Manual,Petrol,4271.0
cadillac,Cadillac Escalade,2015.0,69900.0,426.0,Automatic,Petrol,54995.0
citroen,Citroen Jumper,2016.0,14980.0,110.0,Manual,Diesel,29510.0
opel,Opel Meriva,2017.0,11990.0,140.0,Manual,Petrol,100000.0
seat,SEAT Ibiza,2011.0,2700.0,75.0,Manual,Diesel,210000.0
porsche,Porsche Cayman,2018.0,70999.0,349.0,Automatic,Petrol,41000.0
smart,smart forTwo,2012.0,7990.0,61.0,Automatic,Petrol,50000.0
jeep,Jeep Renegade,2018.0,26950.0,140.0,Manual,Diesel,4400.0
audi,Audi A6,2015.0,18000.0,220.0,Manual,Diesel,198000.0
dodge,Dodge RAM,2021.0,47990.0,711.0,Automatic,Petrol,8850.0
volvo,Volvo V40,2016.0,17990.0,190.0,Manual,Diesel,74402.0
seat,SEAT Tarraco,2019.0,34988.0,190.0,Automatic,Petrol,51519.0
seat,SEAT Arona,2022.0,29250.0,110.0,Automatic,Petrol,10.0
dodge,Dodge Challenger,2023.0,64945.0,377.0,Automatic,Petrol,4500.0
maserati,Maserati Quattroporte,2011.0,21490.0,401.0,Automatic,Petrol,148000.0
mini,MINI John Cooper Works Roadster,2013.0,17980.0,211.0,Manual,Petrol,47000.0
honda,Honda HR-V,2018.0,21499.0,131.0,Manual,Petrol,35400.0
peugeot,Peugeot 206,2005.0,2500.0,109.0,Manual,Petrol,155300.0
jeep,Jeep Compass,2022.0,40890.0,239.0,Automatic,Hybrid,10.0
honda,Honda Jazz,2022.0,23900.0,98.0,Automatic,Hybrid,9900.0
bmw,BMW X6,2009.0,24500.0,408.0,Automatic,Petrol,126400.0
dodge,Dodge Durango,2017.0,36900.0,386.0,Automatic,Petrol,77917.0
ford,Ford Kuga,2021.0,26350.0,150.0,Manual,Petrol,23489.0
citroen,Citroen C3,2023.0,19480.0,110.0,Manual,Petrol,250.0
porsche,Porsche Macan,2015.0,41900.0,258.0,Automatic,Diesel,70200.0
bmw,BMW 220,2014.0,19795.0,184.0,Automatic,Petrol,78870.0
peugeot,Peugeot 308,2019.0,18950.0,179.0,Automatic,Diesel,95400.0
smart,smart forTwo,2005.0,3850.0,61.0,Automatic,Petrol,140000.0
land-rover,Land Rover Range Rover Evoque,2022.0,45100.0,204.0,Automatic,Diesel,23425.0
kia,Kia Ceed SW / cee'd SW,2018.0,16290.0,135.0,Automatic,Petrol,91634.0
volvo,Volvo V40 Cross Country,2018.0,39730.0,120.0,Manual,Diesel,121000.0
isuzu,Isuzu D-Max,2021.0,59990.0,163.0,Automatic,Diesel,39990.0
volkswagen,Volkswagen Golf Plus,2009.0,6990.0,122.0,Automatic,Petrol,170000.0
ford,Ford Focus,2021.0,20900.0,125.0,Manual,Petrol,41444.0
volvo,Volvo XC60,2018.0,30900.0,190.0,Automatic,Diesel,73300.0
porsche,Porsche Panamera,2018.0,77450.0,330.0,Automatic,Petrol,54981.0
peugeot,Peugeot Partner,2023.0,24450.0,110.0,Manual,Petrol,1.0
cadillac,Cadillac SRX,2012.0,18990.0,318.0,Automatic,Petrol,118500.0
jeep,Jeep Compass,2022.0,38790.0,241.0,Automatic,Hybrid,7706.0
porsche,Porsche Cayenne,2009.0,22000.0,385.0,Automatic,Petrol,147013.0
dodge,Dodge RAM,2019.0,54800.0,401.0,Automatic,LPG,105946.0
opel,Opel Insignia,2013.0,9400.0,160.0,Automatic,Diesel,173700.0
mini,MINI One,2014.0,9500.0,75.0,Manual,Petrol,90000.0
porsche,Porsche Cayman,2017.0,67950.0,349.0,Automatic,Petrol,26920.0
ssangyong,SsangYong Korando,2023.0,27990.0,163.0,Manual,Petrol,1.0
lancia,Lancia MUSA,2005.0,2899.0,95.0,Manual,Petrol,136000.0
jaguar,Jaguar F-Pace,2019.0,58422.0,300.0,Automatic,Diesel,6880.0
mini,MINI One Clubman,2022.0,27440.0,102.0,Manual,Petrol,14271.0
seat,SEAT Leon,2013.0,10999.0,122.0,Manual,Petrol,123263.0
smart,smart forTwo,2013.0,11899.0,71.0,Automatic,Petrol,35000.0
smart,smart forTwo,2015.0,9888.0,48.0,Automatic,Electric,40788.0
nissan,Nissan Qashqai,2020.0,23450.0,158.0,Automatic,Petrol,50170.0
daihatsu,Daihatsu Copen,2004.0,5999.0,68.0,Manual,Petrol,81500.0
bmw,BMW 320,2013.0,17050.0,184.0,Automatic,Diesel,186000.0
chrysler,Chrysler Pacifica,2022.0,71990.0,291.0,Automatic,Petrol,30.0
dacia,Dacia Sandero,2010.0,2890.0,75.0,Manual,Petrol,128700.0
ssangyong,SsangYong Tivoli,2023.0,28990.0,163.0,Automatic,Petrol,5.0
dodge,Dodge Challenger,2023.0,56900.0,381.0,Automatic,Petrol,8.0
volvo,Volvo XC60,2022.0,46190.0,197.0,Automatic,Diesel,24902.0
ssangyong,SsangYong Korando,2023.0,26990.0,163.0,Manual,Petrol,15.0
smart,smart forTwo,2014.0,8450.0,71.0,Automatic,Petrol,39950.0
bmw,BMW 120,2005.0,2100.0,150.0,Manual,Petrol,180000.0
seat,SEAT Leon,2016.0,22000.0,290.0,Automatic,Petrol,50000.0
skoda,Skoda Enyaq,2022.0,59250.0,265.0,Automatic,Electric,1050.0
alfa-romeo,Alfa Romeo Stelvio,2021.0,52490.0,280.0,Automatic,Petrol,26000.0
ford,Ford Focus,2017.0,12490.0,125.0,Manual,Petrol,140934.0
seat,SEAT Tarraco,2023.0,47988.0,200.0,Automatic,Diesel,10.0
lancia,Lancia Lybra,2000.0,3599.0,131.0,Manual,Petrol,119000.0
renault,Renault Captur,2019.0,19188.0,131.0,Manual,Petrol,57603.0
volkswagen,Volkswagen Tiguan,2017.0,20980.0,150.0,Automatic,Diesel,104393.0
audi,Audi A6,2016.0,27200.0,190.0,Automatic,Diesel,125000.0
bmw,BMW 320,2009.0,8499.0,170.0,Automatic,Petrol,183500.0
daihatsu,Daihatsu Sirion,2006.0,4600.0,87.0,Manual,Petrol,95000.0
ford,Ford S-Max,2016.0,20999.0,209.0,Automatic,Diesel,126332.0
lada,Lada Niva,2022.0,19280.0,82.0,Manual,Petrol,50.0
alfa-romeo,Alfa Romeo Stelvio,2017.0,28470.0,280.0,Automatic,Petrol,68090.0
alfa-romeo,Alfa Romeo Stelvio,2021.0,57990.0,280.0,Automatic,Petrol,50.0
infiniti,Infiniti Q30,2016.0,19990.0,204.0,Automatic,Diesel,68902.0
ford,Ford Tourneo,2015.0,21600.0,120.0,Automatic,Diesel,87401.0
hyundai,Hyundai iX35,2013.0,10000.0,135.0,Manual,Petrol,176000.0
opel,Opel Astra,2019.0,14390.0,110.0,Manual,Diesel,55000.0
dacia,Dacia Sandero,2009.0,3450.0,75.0,Manual,Petrol,148000.0
mercedes-benz,Mercedes-Benz E 220,2015.0,22900.0,170.0,Automatic,Diesel,128000.0
audi,Audi A3,2015.0,14500.0,179.0,Automatic,Petrol,160000.0
mitsubishi,Mitsubishi Space Star,2019.0,12490.0,80.0,Manual,Petrol,32000.0
alfa-romeo,Alfa Romeo Giulietta,2013.0,11500.0,170.0,Automatic,Petrol,74000.0
kia,Kia Sportage,2019.0,20680.0,132.0,Manual,Petrol,44406.0
alfa-romeo,Alfa Romeo Stelvio,2021.0,34999.0,200.0,Automatic,Petrol,9900.0
daihatsu,Daihatsu Sirion,2001.0,700.0,58.0,Manual,Petrol,168000.0
toyota,Toyota Corolla,2023.0,35480.0,140.0,Automatic,Hybrid,8.0
mitsubishi,Mitsubishi Space Star,2004.0,1900.0,98.0,Manual,Petrol,163000.0
skoda,Skoda Karoq,2023.0,28950.0,110.0,Manual,Petrol,10.0
bmw,BMW X1,2017.0,19495.0,150.0,Manual,Diesel,101000.0
alfa-romeo,Alfa Romeo Stelvio,2022.0,59385.0,280.0,Automatic,Petrol,9000.0
mercedes-benz,Mercedes-Benz E 220,2018.0,30495.0,194.0,Automatic,Diesel,65580.0
alfa-romeo,Alfa Romeo Sportwagon,2009.0,3499.0,140.0,Manual,Petrol,172000.0
jeep,Jeep Compass,2021.0,27490.0,150.0,Automatic,Petrol,38495.0
renault,Renault Alpine A110,2022.0,68110.0,292.0,Automatic,Petrol,1860.0
mini,MINI Cooper S,2019.0,21888.0,192.0,Manual,Petrol,65179.0
porsche,Porsche Panamera,2017.0,79900.0,441.0,Automatic,Petrol,86128.0
ford,Ford Transit,2011.0,5590.0,116.0,Manual,Diesel,168000.0
seat,SEAT Ibiza,2022.0,16570.0,80.0,Manual,Petrol,12531.0
alfa-romeo,Alfa Romeo Stelvio,2018.0,35941.0,179.0,Automatic,Diesel,49000.0
mitsubishi,Mitsubishi Space Star,2023.0,16790.0,71.0,Manual,Petrol,1000.0
saab,Saab 9-5,2000.0,4950.0,150.0,Manual,Petrol,190300.0
bmw,BMW 116,2010.0,6900.0,116.0,Manual,Diesel,151800.0
land-rover,Land Rover Range Rover Velar,2019.0,73990.0,551.0,Automatic,Petrol,53200.0
skoda,Skoda Superb,2023.0,19880.0,150.0,Automatic,Diesel,7800.0
daihatsu,Daihatsu Sirion,2007.0,4350.0,103.0,Manual,Petrol,70300.0
nissan,Nissan Micra,2021.0,17490.0,92.0,Automatic,Petrol,3750.0
hyundai,Hyundai KONA,2019.0,24200.0,204.0,Automatic,Electric,54380.0
volvo,Volvo C70,2007.0,11000.0,179.0,Automatic,Diesel,280000.0
mercedes-benz,Mercedes-Benz S 400,2017.0,59950.0,340.0,Automatic,Diesel,123389.0
fiat,Fiat 500C,2022.0,20990.0,69.0,Manual,Petrol,5000.0
seat,SEAT Ibiza,2023.0,24990.0,95.0,Manual,Petrol,50.0
hyundai,Hyundai i30,2012.0,5500.0,109.0,Manual,Petrol,96000.0
ssangyong,SsangYong Kyron,2006.0,3500.0,141.0,Automatic,Diesel,112000.0
fiat,Fiat Punto,2012.0,5000.0,77.0,Manual,Petrol,120650.0
audi,Audi A3,2009.0,7950.0,102.0,Manual,Petrol,134501.0
hyundai,Hyundai IONIQ,2021.0,36000.0,218.0,Automatic,Electric,94500.0
skoda,Skoda Rapid/Spaceback,2016.0,11450.0,110.0,Manual,Petrol,120400.0
renault,Renault Captur,2015.0,11990.0,110.0,Manual,Diesel,58208.0
volvo,Volvo XC60,2019.0,46400.0,392.0,Automatic,Hybrid,49000.0
toyota,Toyota Corolla,2019.0,27460.0,184.0,Automatic,Hybrid,52205.0
audi,Audi Q7,2017.0,38700.0,272.0,Automatic,Diesel,136000.0
jeep,Jeep Renegade,2019.0,24490.0,150.0,Automatic,Petrol,38790.0
alfa-romeo,Alfa Romeo Giulietta,2018.0,23900.0,241.0,Automatic,Petrol,44377.0
daewoo,Daewoo Evanda,2005.0,1380.0,131.0,Manual,Petrol,150000.0
mercedes-benz,Mercedes-Benz Sprinter,2008.0,8500.0,150.0,Manual,Diesel,446000.0
fiat,Fiat 500,2019.0,16750.0,69.0,Manual,Petrol,10185.0
ford,Ford Mustang Mach-E,2022.0,54888.0,351.0,Automatic,Electric,10.0
isuzu,Isuzu D-Max,2013.0,18990.0,163.0,Manual,Diesel,79669.0
kia,Kia Ceed / cee'd,2021.0,22990.0,159.0,Automatic,Petrol,32700.0
ssangyong,SsangYong Rodius,2014.0,6499.0,155.0,Manual,Diesel,219889.0
audi,Audi A5,2015.0,19310.0,144.0,Manual,Petrol,23622.0
toyota,Toyota Aygo,2009.0,3700.0,68.0,Manual,Petrol,108400.0
citroen,Citroen C3,2020.0,12735.0,82.0,Manual,Petrol,46957.0
bmw,BMW Z4,2009.0,19000.0,204.0,Manual,Petrol,120000.0
smart,smart forTwo,2018.0,15499.0,71.0,Automatic,Petrol,21555.0
lada,Lada Niva,2021.0,15888.0,83.0,Manual,Petrol,6283.0
skoda,Skoda Octavia,2020.0,20870.0,150.0,Automatic,Diesel,90230.0
maserati,Maserati Ghibli,2014.0,29900.0,409.0,Automatic,Petrol,107000.0
audi,Audi A4,2018.0,21450.0,150.0,Manual,Petrol,41962.0
volvo,Volvo XC70,2014.0,21490.0,181.0,Manual,Diesel,133050.0
maserati,Maserati Ghibli,2018.0,39200.0,349.0,Automatic,Petrol,71371.0
chrysler,Chrysler Pacifica,2022.0,71990.0,291.0,Automatic,Petrol,30.0
land-rover,Land Rover Range Rover Sport,2019.0,61490.0,306.0,Automatic,Diesel,108900.0
jaguar,Jaguar F-Type,2017.0,52424.0,381.0,Automatic,Petrol,25843.0
maserati,Maserati Ghibli,2021.0,68888.0,330.0,Automatic,Petrol,8928.0
jaguar,Jaguar I-Pace,2021.0,58700.0,400.0,Automatic,Electric,17200.0
honda,Honda HR-V,2017.0,18300.0,131.0,Automatic,Petrol,74000.0
audi,Audi Q3,2014.0,16499.0,211.0,Automatic,Petrol,178880.0
dacia,Dacia Duster,2023.0,30950.0,114.0,Manual,Diesel,8.0
daihatsu,Daihatsu Sirion,2006.0,3490.0,87.0,Manual,Petrol,100000.0
nissan,Nissan Micra,2003.0,2999.0,65.0,Manual,Petrol,116000.0
saab,Saab 9-3,2007.0,2950.0,175.0,Automatic,Petrol,299082.0
fiat,Fiat 500,2019.0,12493.0,69.0,Manual,Petrol,50415.0
dodge,Dodge RAM,2019.0,47990.0,401.0,Automatic,LPG,27000.0
